X,Y,OBJECTID,BusinessName,Address,Suite,City,State,Zip,PhoneNumber,BusinessType,OwnerName,LocationX,LocationY
3669214.52767597,538338.312218651,1458203,BUD'S BURGERS,4413 BANKS ST,,NEW ORLEANS,LA,70119,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),BUD'S BURGERS,3669214.52769,538338.312329
3668047.66222756,541296.987403646,1458204,BUDS BROILER CITY PARK,5101 CANAL BLVD,STE#B,NEW ORLEANS,LA,70124,504-467-0610,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),BUDS BROILER CITY PARK LLC,3668047.66221,541296.987276
3699291.65518564,519074.007899567,1458205,BUFFALO WILD WINGS,4150 GENERAL DE GAULLE DR,,NEW ORLEANS,LA,70131,504-304-6647,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"NOLA WINGS ALGIERS, LLC",3699291.65501,519074.007799
3714631.15698689,565596.977189392,1458206,BULLARD SEAFOOD & GRILL,7025 BULLARD AVE,,NEW ORLEANS,LA,70128,504-858-3550,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),BULLARD SEAFOOD LLC,3714631.15685,565596.976994
3687622.2106768,537859.920130804,1458207,BURGER KING #1182,2600 N ROBERTSON ST,,NEW ORLEANS,LA,70117,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"GPS HOSPITALITY PARTNERS IV, LLC",3687622.21071,537859.920073
3699505.56420663,518825.013646901,1458208,BURGER KING #1511,4230 GENERAL DE GAULLE DR,,NEW ORLEANS,LA,70131,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"GPS HOSPITALITY PPARTNERS IV, LLC",3699505.56413,518825.013495
3673270.24463014,526944.613877475,1458209,BURGER KING #24416,2713 S CLAIBORNE AVE,,NEW ORLEANS,LA,70125,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"GPS HOSPITALITY PARTNERS IV, LLC",3673270.24462,526944.613822
3665138.31305939,531614.263002723,1458210,BURGER KING #295,2423 S CARROLLTON AVE,850,NEW ORLEANS,LA,70118,770-738-7142,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"GPS HOSPITALITY PARTNERS IV, LLC",3665138.3129,531614.262851
3678934.45672688,524936.261594981,1458211,BURGER KING #360,1700 ST CHARLES AVE,,NEW ORLEANS,LA,70130,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"GPS HOSPITALITY PARTNERS IV, LLC",3678934.45659,524936.261501
3675191.49636506,535358.198428228,1458212,BURGER KING #502,2727 CANAL ST,,NEW ORLEANS,LA,70119,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"GPS HOSPITALITY PARTNERS IV, LLC",3675191.49614,535358.198534
3690929.73555781,549444.688955978,1458213,BURGER KING #5783,4454 CHEF MENTEUR HWY,,NEW ORLEANS,LA,70126,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"GPS HOSPITALITY PARTNERS IV, LLC",3690929.73564,549444.688979
3684230.12789406,544141.465638563,1458214,BURGER KING #5888,3102 ELYSIAN FIELDS AVE,,NEW ORLEANS,LA,70122,504-949-5100,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),BROOKS RESTAURANTS INC,3684230.12796,544141.465486
3669555.62345047,541478.915845558,1458215,BURGER KING #6406,512 CITY PARK AVE,,NEW ORLEANS,LA,70119,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"GPS HOSPITALITY PARTNERS IV, LLC",3669555.62324,541478.915852
3678691.81679222,530187.70942539,1458216,BURGER KING 6815,5999 BULLARD AVENUE,,NEW ORLEANS,LA,70128,770-738-7142,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),BURGER KING 6815,3678691.8167,530187.70942
3683228.87431914,556367.630818725,1458217,BURGER KING REST #375,6332 ELYSIAN FIELDS AVE,,NEW ORLEANS,LA,70122,504-949-5100,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),BROOKS RESTAURANTS INC,3683228.87426,556367.630746
3683767.4565753,547270.144092485,1458218,BURGER ORLEANS & CAJUN SEAFOOD,3105 GENTILLY BLVD,,NEW ORLEANS,LA,70122,504-288-9585,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),SONG THU CORPORATION,3683767.45666,547270.144017
3709985.84639564,562120.242673054,1458219,BURRITOS GRILLE,7009 READ BLVD,,NEW ORLEANS,LA,70127,504-261-8437,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"BURRITOS GRILLE,LLC",3709985.84638,562120.242527
3680388.21759889,540980.99197264,1458220,BUTTERMILK DROP BAKERY,1783 N DORGENOIS ST,,NEW ORLEANS,LA,70119,504-931-1923,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"BUTTERMILK DROP BAKERY & CAFE, LLC",3680388.21749,540980.991947
3687846.50615998,534153.595194399,1458221,BYWATER AMERICAN BISTRO,2900 CHARTRES ST,,NEW ORLEANS,LA,70117,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"522 RESTAURANT,LLC",3687846.50607,534153.595013
3690636.18857272,534350.977345556,1458222,BYWATER BAKERY & DELI,3624 DAUPHINE ST,,NEW ORLEANS,LA,70117,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"BYWATER BAKERY & DELI,LLC",3690636.18844,534350.977349
3688135.98622406,534573.426047638,1458223,BYWATER BREW PUB,3000 ROYAL ST,,NEW ORLEANS,LA,70117,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),BYWATER BREW PUB LLC,3688135.98633,534573.426053
3669505.34303921,531762.255488887,1458224,C & A SEAFOOD,1429 S NORMAN C FRANCIS PKWY,,NEW ORLEANS,LA,70125,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"ANTHONY VO,LLC",3669505.34279,531762.255491
3661835.89938864,531303.319726974,1458225,"C & L RESTAURANT, LLC",8638 HICKORY ST,,NEW ORLEANS,LA,70118,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"C & L RESTAURANT, LLC",3661835.89946,531303.31981
3674347.20212188,519413.182418063,1458226,CAFE ABYSSINIA,3511 MAGAZINE ST,,NEW ORLEANS,LA,70115,504-894-6238,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CAFE ABYSSINIA,LLC",3674347.202,519413.182391
3683105.03893688,533128.344948307,1458227,CAFE AMELIE,912 ROYAL ST,,NEW ORLEANS,LA,70116,504-524-7004,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),ROYAL STREET BISTRO LLC,3683105.03874,533128.3449
3680716.76713863,529174.737698063,1458228,CAFE AT THE SQUARE,500 ST CHARLES AVE,A,NEW ORLEANS,LA,70130,504-495-2387,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"PARK SQUARE RESTAURANT GROUP, LLC",3680716.76725,529174.737728
3678691.81679222,530187.70942539,1458229,CAFE BEIGNET CANAL,622 CANAL STREET,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CAFE BEIGNET LLC,3678691.8167,530187.70942
3683031.20870396,531719.273619473,1458230,CAFE BEIGNET DECATUR,600 DECATUR ST,STE:101B-103,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CAFE BEIGNET,LLC",3683031.20853,531719.273731
3681420.00162455,531612.784987316,1458231,CAFE BEIGNET IV,311 BOURBON ST,,NEW ORLEANS,LA,70130,504-524-8695,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CAFE BEIGNET, LLC",3681420.00156,531612.784835
3680216.60869014,529806.256776229,1458232,CAFE BON AMI,822 PERDIDO ST,STE #E,NEW ORLEANS,LA,70112,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"CAFE BON AMI,LLC",3680216.60872,529806.256705
3730555.61660773,561592.869712055,1458233,CAFE CHOT NHO,14399 CHEF MENTEUR HWY,A,NEW ORLEANS,LA,70129,504-919-8056,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CAFE CHOT NHO, INC.",3730555.61651,561592.869791
3681394.1817943,531901.76177156,1458234,CAFE CONTI,830 CONTI ST,,NEW ORLEANS,LA,70112,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),DAUPHINE TOULOUSE INC,3681394.18178,531901.761859
3682235.74047863,531999.850814223,1458235,CAFE COUR,520 ROYAL ST,,NEW ORLEANS,LA,70130,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),HERITAGE FOOD LLC,3682235.7405,531999.850627
3696470.14836147,532965.711087227,1458236,CAFE DAUPHINE,5229 DAUPHINE ST,,NEW ORLEANS,LA,70117,504-430-8158,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CAFE DAUPHINE, LLC",3696470.14819,532965.711108
3676292.38720788,540503.860380977,1458237,CAFE DEGAS,3127 ESPLANADE AVE,,NEW ORLEANS,LA,70119,504-945-5635,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CAFE DEGAS INC,3676292.38715,540503.860363
3672826.17596447,542291.105166063,1458238,CAFE DU MONDE - CITY PARK,56 DREYFOUS DR,,NEW ORLEANS,LA,70124,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),CAFE DU MONDE - CITY PARK,3672826.17595,542291.105229
3684440.49591164,533721.882803231,1458239,CAFE ENVIE,1241 DECATUR ST,,NEW ORLEANS,LA,70116,504-982-0280,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),ENVIE FQ LLC,3684440.49583,533721.882885
3682357.79272796,530890.585972399,1458240,CAFE ENVIE,308 DECATUR ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),ENVIE 308 LLC,3682357.7926,530890.585986
3681977.27577247,531160.142519891,1458241,CAFE FLEUR DE LIS,307 CHARTRES ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),307 CHARTRES LLC,3681977.27567,531160.14253
3685624.17759939,536321.31034714,1458242,CAFE LAVAL,2262 ST CLAUDE AVE,,NEW ORLEANS,LA,70117,504-943-4129,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CAFE LAVAL INC,3685624.17743,536321.310471
3682896.00556231,531758.350641057,1458243,CAFE MASPERO,601 DECATUR ST,,NEW ORLEANS,LA,70130,504-250-1780,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CAFE MASPERO DECATUR, LLC",3682896.0054,531758.350467
3730523.24987455,562528.929847807,1458244,CAFE MY LE,14401 PELTIER DR,STE 112,NEW ORLEANS,LA,70129,504-400-7269,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),CAFE MY LE,3730523.24979,562528.929952
3678112.77529939,525591.299654976,1458245,CAFE PORCHE & SNOWBAR,1625 BARONNE ST,,NEW ORLEANS,LA,70113,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CAFE PORCHE & SNOWBAR,LLC",3678112.77518,525591.299453
3677568.51359263,525432.458765313,1458246,CAFE ROMA,1800 ORETHA CASTLE HALEY BLVD,,NEW ORLEANS,LA,70115,504-524-2419,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),1901 SOPHIE WRIGHT LLC,3677568.51355,525432.458941
3683861.84779072,532964.582808644,1458247,CAFE SBISA,1011 DECATUR ST,,NEW ORLEANS,LA,70116,504-522-5565,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"AACM, LLC",3683861.84777,532964.582788
3670940.3208123,538647.684303313,1458248,CAFE' MINH,4139 CANAL ST,,NEW ORLEANS,LA,70119,504-722-2407,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CAFE' MINH INC.,3670940.32065,538647.684233
3678691.81679222,530187.70942539,1458249,CAFE' NAVARRE,800 NAVARRE AVE,,NEW ORLEANS,LA,70124,504-482-8828,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"CAFE' NAVARRE, LLC",3678691.8167,530187.70942
3700060.57064255,535032.342452645,1458250,CAJUN JOE'S SEAFOOD,6024 N CLAIBORNE AVE,,NEW ORLEANS,LA,70117,504-942-0202,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),THANH CHAU CORPORATION,3700060.5704,535032.34247
3678691.05071764,539093.652899563,1458251,CAJUN KING SEAFOOD,2514 BAYOU RD,,NEW ORLEANS,LA,70116,504-945-1515,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),BAYOU NOLA LLC,3678691.0507,539093.65281
3681556.93671814,537204.601559564,1458252,CAJUN SEAFOOD # 3,1479 N CLAIBORNE AVE,,NEW ORLEANS,LA,70112,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),C & H SEAFOOD LLC,3681556.9366,537204.60148
3660729.36912139,527044.215056226,1458253,CAMELLIA GRILL,626 S CARROLLTON AVE,,NEW ORLEANS,LA,70118,504-835-8332,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"UPTOWN GRILL, LLC",3660729.36915,527044.214974
3680702.21565855,531159.824935228,1458254,CANAL EXPRESS,841 CANAL ST,,NEW ORLEANS,LA,70112,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CANAL EXPRESS 841,3680702.21563,531159.824962
3671795.84305139,537933.524314314,1458255,CANAL STREET BISTRO,3903 CANAL ST,,NEW ORLEANS,LA,70119,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"MIDCITY BISTRO, LLC",3671795.84308,537933.524297
3672371.72477363,537235.813439399,1458256,CANAL STREET INN LLC,3620 CANAL ST,,NEW ORLEANS,LA,70119,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CANAL STREET INN,3672371.72487,537235.813256
3684094.60683964,533258.663585305,1458257,CANE & TABLE,1113 DECATUR ST,,NEW ORLEANS,LA,70116,504-581-1112,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"FOR THE PEOPLE, LLC",3684094.60681,533258.66362
3678691.81679222,530187.70942539,1458258,CAPTAIN SAL'S SEAFOOD & CHICKEN,3168 SAINT CLAUDE AVE,,NEW ORLEANS,LA,70117,504-948-9990,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"VU & SONS, LLC",3678691.8167,530187.70942
3688321.17483005,534921.815770805,1458259,CAPULET,3014 DAUPHINE ST,STE #1,NEW ORLEANS,LA,70117,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"DAUPHINE RESTAURANT,LLC",3688321.17487,534921.81575
3680981.39259364,527920.318947062,1458260,CARMO,527 JULIA ST,B,NEW ORLEANS,LA,70130,504-875-4132,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CARMO LLC,3680981.39266,527920.318847
3679871.06246522,527775.854669064,1458261,"CARONDELET 845, LLC",845 CARONDELET ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),BEARCAT,3679871.06229,527775.854719
3682195.63327539,530830.070017308,1458262,CARRE RESTAURANT AND BAR,239 DECATUR ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"THE MUSE GROUP,LLC",3682195.63317,530830.069826
3660591.6387538,527239.374114722,1458263,CARROLLTON MARKET,8132 HAMPSON ST,,NEW ORLEANS,LA,70118,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"DUBLIN PARK MANAGEMENT, LLC",3660591.63891,527239.374143
3677577.22059622,525643.464248806,1458264,CASA BORREGA RESTAURANT,1719 ORETHA CASTLE HALEY BLVD,,NEW ORLEANS,LA,70113,504-292-3705,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CASA BORREGA INC,3677577.2205,525643.463997
3704845.52957655,558238.365266234,1458265,CASA HONDURAS RESTAURANT,5704 CROWDER BLVD,,NEW ORLEANS,LA,70127,504-224-0005,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CASA HONDURAS RESTAURANT, LLC",3704845.52964,558238.365212
3671192.00403596,518714.76058656,1458266,CASAMENTO'S RESTAURANT,4330 MAGAZINE ST,,NEW ORLEANS,LA,70115,504-895-9761,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CASAMENTO'S RESTAURANT LLC,3671192.00404,518714.760695
3709284.21722147,566825.118433893,1458267,CASTNET,10826 HAYNE BLVD,,NEW ORLEANS,LA,70127,,1104 - FISH & SEAFOOD MARKETS,CASTNET SEAFOOD INC,3709284.21726,566825.118244
3678691.81679222,530187.70942539,1458268,CATON STREET,2103 CATON STREET,,NEW ORLEANS,LA,70118,985-892-7876,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),CATON STREET,3678691.8167,530187.70942
3678593.49743505,529815.185564145,1458269,CATTY CAR CORNER,1340 POYDRAS ST,103,NEW ORLEANS,LA,70112,504-561-0061,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CATTY CAR CORNER LLC,3678593.49717,529815.185473
3678734.30128731,542684.833053142,1458270,"CATTY SHACK ROADHOUSE TEX-MEX, LLC",1839 GENTILLY BLVD,,NEW ORLEANS,LA,70119,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),SMITH CATHERINE J,3678734.3012,542684.833037
3680464.44316822,528487.118994564,1458271,CBD SOCIAL,709 ST CHARLES AVE,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"SCORPIONE,LC",3680464.44328,528487.118912
3678218.76852572,527261.900316387,1458272,CCBBQ,1201 S RAMPART ST,,NEW ORLEANS,LA,70113,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CCBBQ, LLC",3678218.76859,527261.900287
3679677.70425613,529106.269659147,1458273,CELLARDOOR NOLA,916 LAFAYETTE ST,,NEW ORLEANS,LA,70113,504-239-9557,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CELLARDOOR NOLA, LLC",3679677.70434,529106.269568
3678691.81679222,530187.70942539,1458274,CENTERPLATE,1501 GIROD ST,,NEW ORLEANS,LA,70113,203-975-5945,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),SERVICE AMERICA CORP,3678691.8167,530187.70942
3677004.85920814,529121.194826141,1458275,CENTERPLATE,1650 JULIA ST,,NEW ORLEANS,LA,70112,203-975-5945,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),SERVICE AMERICA CORP,3677004.85934,529121.194688
3662002.99255839,526376.7800394,1458276,CHAIS DELACHAISE,7708 MAPLE ST,,NEW ORLEANS,LA,70118,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),EVAN HAYES,3662002.99271,526376.779902
3670217.44299297,521837.248436064,1458277,CHARLIES STEAK HOUSE,4510 DRYADES ST,,NEW ORLEANS,LA,70115,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),DRYADES ENTERTAINMENT LLC,3670217.44314,521837.24825
3682596.47728997,531892.984230056,1458278,CHARTRES HOUSE,540 CHARTRES ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"540 CHARTRES, LLC",3682596.4772,531892.984003
3682302.58844206,558259.384581149,1458279,CHARTWELLS/BUILD COFFEE,2000 ALUMNI DR,102,NEW ORLEANS,LA,70148,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"COMPASS GROUP USA, INC",3682302.58831,558259.384604
3682231.3257893,558641.376599312,1458280,CHARTWELLS/JAMBA JUICE,6675 MILNEBURG RD,,NEW ORLEANS,LA,70148,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"COMPASS GROUP USA, INC",3682231.32565,558641.376604
3680418.79430939,557737.015219063,1458281,CHARTWELLS/MARKET PLACE,6658 FOUNDERS RD,103,NEW ORLEANS,LA,70148,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"COMPASS GROUP USA, INC",3680418.79432,557737.015067
3680418.79430939,557737.015219063,1458282,CHARTWELLS/MOE'S,6658 FOUNDERS RD,105,NEW ORLEANS,LA,70148,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"COMPASS GROUP USA, INC",3680418.79432,557737.015067
3682266.25550947,557279.420989901,1458283,CHARTWELLS/P HALL MARKET,6601 ST ANTHONY AVE,101,NEW ORLEANS,LA,70148,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"COMPASS GROUP, USA INC",3682266.25551,557279.421083
3682302.58844206,558259.384581149,1458284,CHARTWELLS/SUBWAY,2000 ALUMNI DR,108,NEW ORLEANS,LA,70148,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"COMPASS GROUP USA, INC",3682302.58831,558259.384604
3681466.36373655,557750.487304971,1458285,CHARTWELLS/SUSHIC,6657 FOUNDERS RD,101,NEW ORLEANS,LA,70148,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"COMPASS GROUP USA, INC",3681466.36373,557750.487259
3680418.79430939,557737.015219063,1458286,CHARTWELLS/THE SANDBAR,6658 FOUNDERS RD,102,NEW ORLEANS,LA,70148,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"COMPASS GROUP USA, INC",3680418.79432,557737.015067
3667511.80470347,555027.581989646,1458287,CHATEAU ROBERT E LEE BLVD,139 ROBERT E LEE BLVD,,NEW ORLEANS,LA,70122,504-465-0826,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"CHATEAU ROBERT E LEE BLVD, LLC",3667511.80468,555027.581977
3678736.8603373,529752.634180054,1458288,CHEF'S SANDWICH,1250 POYDRAS ST,115,NEW ORLEANS,LA,70112,504-523-6709,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"KUY, LENG",3678736.86037,529752.634305
3669019.95424622,517892.334409893,1458289,CHERRY ESPRESSO BAR,4877 LAUREL ST,,NEW ORLEANS,LA,70115,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CHERRY COFFEE LLC,3669019.95425,517892.334326
3665837.0987353,549643.704305977,1458290,CHEZ PIERRE FRENCH BAKERY & CAFE,141 W HARRISON AVE,STE A,NEW ORLEANS,LA,70124,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"CHEZ PIERRE FRENCH BAKERY & CAFE, LLC",3665837.09895,549643.704148
3687586.51881905,538770.282155231,1458291,CHICKEN AND WATERMELON,1700 FRANKLIN AVE,,NEW ORLEANS,LA,70117,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CHICKEN AND WATERMELON LLC,3687586.51894,538770.281993
3672139.41979206,526001.761432484,1458292,CHICKEN AND WATERMELON,3400 S CLAIBORNE AVE,STE:C,NEW ORLEANS,LA,70125,504-554-0914,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),RONN WOODS,3672139.41991,526001.76147
3662715.36974256,529219.817004234,1458293,CHILANGOS BAR & GRILL,1506 S CARROLLTON AVE,,NEW ORLEANS,LA,70118,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CHILANGOS BAR & GRILL INC,3662715.36954,529219.816769
3662713.03641389,517407.919040143,1458294,CHILDREN'S HOSPITAL CARE,200 HENRY CLAY AVE,D,NEW ORLEANS,LA,70118-5720,504-899-9511,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CHILDREN'S HOSPITAL,3662713.03642,517407.919029
3661819.3843298,526494.189909562,1458295,CHILL OUT JUICE & FOOD BAR,729 BURDETTE ST,,NEW ORLEANS,LA,70118,504-606-7765,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),BO CHEN,3661819.38419,526494.189822
3696646.56303489,520712.840251818,1458296,CHINA HOUSE,3600 MACARTHUR BLVD,G,NEW ORLEANS,LA,70114,504-368-5520,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CHINA HOUSE FOOD COMPANY, LLC",3696646.56311,520712.840249
3714339.43283281,565570.096337646,1458297,CHINA HOUSE RESTAURANT,7040 BULLARD AVE,,NEW ORLEANS,LA,70128,504-248-1876,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),PANG YEUNG,3714339.43263,565570.096418
3678691.81679222,530187.70942539,1458298,CHINA ORCHID RESTAURANT,702 04 S CARROLLTON AVE,,NEW ORLEANS,LA,70119-4709,504-865-1428,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),TAN INC OF NEW ORLEANS,3678691.8167,530187.70942
3687567.49785972,538662.191820234,1458299,CHINESE INN,1630 FRANKLIN AVE,,NEW ORLEANS,LA,70117-7727,504-943-2455,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"YANG, SHU K",3687567.49788,538662.191689
3667310.2119308,533943.404669896,1458300,CHINESE KITCHEN,3327 S CARROLLTON AVE,,NEW ORLEANS,LA,70118,601-799-2654,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),WOO-KEE TRADING CO INC,3667310.21185,533943.404741
3678691.81679222,530187.70942539,1458301,CHINESE TEA GARDEN,5226-28 ELYSIAN FIELDS AVE,,NEW ORLEANS,LA,70122,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),LAGRAIZE & LIN LLC,3678691.8167,530187.70942
3681633.17212997,529493.93587856,1458302,CHOPHOUSE NEW ORLEANS,322 MAGAZINE ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"MAGAZINE STEAKHOUSE,LLC",3681633.17205,529493.935745
3702199.60015714,523246.879803151,1458303,CHUBBIE FRIED CHICKEN,4850 GENERAL MEYER AVE,B,NEW ORLEANS,LA,70131,504.884.3624,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"MIRE, GARY L",3702199.60004,523246.879675
3678691.81679222,530187.70942539,1458304,CHUCK E CHEESE'S,3701 GENERAL DE GAULLE DR,,NEW ORLEANS,LA,70114,214-258-8507,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CEC ENTERTAINMENT,INC",3678691.8167,530187.70942
3689406.40363072,548816.314556554,1458305,CHURCH'S CHICKEN,4030 CHEF MENTEUR HWY,,NEW ORLEANS,LA,70126,770-350-3825,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),CHURCH'S CHICKEN,3689406.40374,548816.314643
3678691.81679222,530187.70942539,1458306,CHURCH'S CHICKEN #1139,4301 SAINT CLAUDE AVE,,NEW ORLEANS,LA,70117-4747,504-944-6978,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),CAJUN OPERATING COMPANY,3678691.8167,530187.70942
3675196.79097389,527962.610857233,1458307,CHURCH'S CHICKEN #1153,1600 S CLAIBORNE AVE,,NEW ORLEANS,LA,70125,504-572-9821,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),CAJUN OPERETING COMPANY,3675196.79099,527962.610879
3680391.10145138,541093.844109148,1458308,CHURCH'S CHICKEN #96,2506 ST BERNARD AVE,,NEW ORLEANS,LA,70119,504-943-9588,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CAJUN OPERATING COMPANY,3680391.10146,541093.844044
3661811.22785005,528258.155541733,1458309,CIBO,1114 S CARROLLTON AVE,A,NEW ORLEANS,LA,70118,845-206-8091,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CIBO LLC,3661811.22758,528258.155712
3661439.81192622,526898.485360816,1458310,CIRO'S COTE SUD,7918 MAPLE ST,,NEW ORLEANS,LA,70118,504-866-9551,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CIRO'S COTE SUD LLC,3661439.81184,526898.48531
3672503.13297538,526438.417711392,1458311,CITY DONUTS AND CAFE,3301 S CLAIBORNE AVE,,NEW ORLEANS,LA,70125,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"CITY DONUTS AND CAFE, LLC",3672503.13287,526438.417726
3668775.38977472,523965.865241811,1458312,CITY GREENS,5001 FRERET ST,,NEW ORLEANS,LA,70115,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CITY GREENS LLC,3668775.38983,523965.865212
